"","23R8925|009|CD11c","23R8925|010|CD11c","23R9663|015|CD11c","23R9663|016|CD11c","23R9663|004|CD11c","23R9663|005|CD11c","23R9663|006|CD11c","23R9663|007|CD11c","23R8925|013|CD11c","23R8925|014|CD11c","23R8925|017|CD11c","23R8925|018|CD11c","23R9663|009|CD11c","23R9663|002|CD11c","23R9663|013|CD11c","23R9663|001|CD11c"
"JUN",36.6495664446541,34.8919620841897,35.827074289795,30.2049012246625,30.59409515913,32.302759932378,31.628984036015,29.315600334059,43.0725863464044,42.4907583846497,33.4576583150349,33.6226957087269,31.4898539637582,46.5249617448234,42.4753987570937,43.9506388718206
"ESR2",29.0773537425944,25.4496688748229,28.4872229540458,29.1919590193832,26.0560183215815,28.9040963644019,25.7383449239645,28.0321147266827,31.4248177486808,31.2617830086531,31.3739869072492,30.5894134603161,32.8347786732742,37.459225151754,26.6942319837776,30.0949904493793
"LAMB3",20.5834881945058,24.4807276309575,23.5767612874965,23.2438662278795,24.841349375401,25.1630686151388,25.6508039560094,25.6021237066711,27.6857788622794,29.5257740862317,21.8399811524546,30.0794951895086,27.9703211458813,34.4015660426393,30.9643016249366,30.5290493383897
"HK2",34.0210422816614,31.9851319162349,35.8423285137278,37.6426256920096,40.14821345756,37.1165296646138,36.6838075916406,36.8773206051608,41.9417807218783,44.5534187740151,38.7069485145341,34.6665276754225,38.9597333149528,45.8015755772196,36.4199681818726,39.8339532980752
"FOLH1",26.1092032489547,29.7061143013551,25.9955918856566,30.7536790275543,31.499713238712,29.8173220065444,29.1831209627859,32.3237035135294,27.444092932538,23.7581234770359,23.9609139315676,23.8430500976322,29.6757950098368,39.2273489595121,30.132627222658,35.2111782751739
"TSHR",27.6885362480755,27.2037663715201,26.0469888875406,28.9461329185522,29.5325525727435,27.7397745797029,26.4170650185921,29.127857402695,26.5987208412744,31.1033016879821,27.7815884905674,30.3955860572863,30.7387849912188,34.8663008507943,25.4355798032046,31.7857283381675
"PPARG",23.5421751234856,24.4496880424498,27.8187805622943,28.5889641121854,25.7527398069338,26.7593220473724,26.8420709786661,28.5612233464362,28.303375893254,30.4601734456682,21.7917688031225,20.2270789791603,29.8717969694745,31.8928218151582,21.0574970630281,35.3419257966317
"IL24",27.0832087836582,27.2260851304522,28.1104320749593,29.4453318795202,29.7285205454634,29.3129975142129,29.6366505220798,29.8163639348448,29.0970326520556,34.3133858385843,27.8348103147277,33.7188207626111,29.830412306518,41.7582218187483,35.6808484889732,32.4102359559876
"HOXA11",31.8204261064154,31.3012984755115,29.5244486045157,32.6585029387558,30.5385218516281,32.0629125357839,31.1351183261895,35.4243099359931,30.7909715513591,28.6817540355566,25.8276311605993,30.8735904024685,34.9095367564293,32.5502577066991,23.2047782122335,37.0580710689629
"IL11RA",40.7031590779308,41.2004311840189,41.8894592366936,40.4374343085812,40.1433914867168,37.4267988659469,39.6664257178226,40.5518486941856,36.6030552400937,42.3786798255458,43.0881414313733,44.1314187989089,36.9614772747225,44.2704793605613,48.6591600774352,47.073298065715
"UQCRQ",43.6988404699523,50.9853276785677,49.6367173821279,54.0521141310834,54.9639486604907,53.1038589062218,51.0776672361616,52.7333396810181,52.2127684692918,55.1107997864684,52.4742913853915,45.6960509967421,52.2170239552511,46.3451688555612,52.7339025515804,50.6432493379039
"CDC25A",32.7924833130726,28.8975951200856,30.3404456388892,33.2324035275265,39.2074852235114,32.1311543078574,31.4937002458573,32.2889183740329,29.6905077976743,35.3107474965687,25.3020382340853,25.1974981023867,31.6256705724886,29.4086233152344,26.0347203141532,35.9865584593664
"ESR1",28.9304909091395,29.4115623813098,31.9939155877948,30.247706454443,31.1346461980051,32.1113985164871,30.9917188893928,31.6616931808297,31.0873049611826,29.1094065942206,31.0435061044275,29.6402833742092,30.1733673518369,31.5047530891516,19.4172846378215,43.0650008292198
"PLA2G4C",43.7562701608171,38.6917686003403,45.6775298990211,48.4044242333144,46.5001023918248,45.6836305085329,50.1869883658838,47.7616177703197,41.3234847566403,39.0851764819314,32.9118603199319,41.573613030088,51.8829160618631,41.6161398225811,48.6394839043687,40.5115316980367
"AXIN2",36.3809716713746,35.4214070829367,40.1350368932768,26.557656203199,25.4953832724117,28.0689325555686,28.2003577254181,34.4571575030038,35.3066373903803,28.8575384048223,31.7356738092376,25.8563115120215,26.3566202643903,26.9985698362584,32.1276080720955,35.6712102711599
"IL18R1",38.9016484416807,37.8342201402842,36.7295658333525,38.7028524836622,36.5718169907885,36.8905704495885,36.9331659575148,38.1510795146396,39.8163737911845,38.637775656665,36.4296090819695,35.4542996396047,36.9583134326231,38.6496864876803,25.047067762106,44.0489166519795
"IRAK4",41.4044520183835,43.4109094828582,42.3529107920721,45.7921507941552,43.9718575187958,41.5644744145321,44.1916852124191,44.3633866385322,43.1797334079955,42.9381078386881,52.9114345513486,47.6745304929415,39.7975019579291,44.1042005595004,41.8355575395613,36.6281119795512
"GPC4",26.0781961848817,25.9777307183153,29.4799119610066,25.8488908526319,28.8762170286665,28.634326091823,26.1773450069765,26.5545390972797,28.5453202914426,32.5808979681033,23.7476684435841,25.3761921152537,26.5798283785182,36.6225025456948,25.2926742408953,24.9330428033156
"CXCL14",112.85787280423,106.239554083662,119.389707114799,53.396199540594,93.3257735035469,110.997482424292,98.9110873186354,113.947362770735,32.0525483843879,47.5079235750825,61.2607798302247,66.5404475103526,41.6558327118212,60.4954761485901,55.2221069718926,52.6957934265905
"DGLUCY",46.0101243846643,43.1059403001763,42.345661467756,44.6893548847654,50.0012253461093,46.2465360434971,44.9825552626852,42.7307247322378,36.9245075597502,46.5123692537091,39.3841881324908,45.0130351788972,39.8297756211083,50.0515324846888,40.5390566442297,44.4439531064436
"CCR7",129.047873530837,110.960465595742,79.4562798542552,49.413317355337,54.4252047584922,61.4496649375543,66.6244631789841,55.1114755461846,34.2543190881192,55.4858917873845,100.168040808175,99.5059720195542,43.8257456579751,39.363484861004,60.0711957537168,28.4585413404358
"TNC",46.4230442626647,51.0804587271175,38.4653926706626,56.0235451450807,46.6900804043194,45.0693164640558,43.2319154127583,44.6366713129103,66.9356638744138,59.9885650221035,39.033954142436,37.8682998336551,116.093780344172,43.9599259239765,61.4300368143173,45.2270731202586
"COL24A1",26.8461920941812,29.1082505059649,27.2982254174175,33.3485549558715,32.517319306312,31.234892763712,30.4473160516279,32.2052474602921,27.0395033125608,24.9428571633522,25.2107868774184,29.8515567834944,29.5887312435599,33.0512663462126,24.5247953812105,40.7618930983374
"PTTG2",27.7481987324043,27.0088229007392,28.3620927379156,26.823232765231,39.5849371861129,26.3416136290721,26.448782711417,30.4621247490323,23.2015045708213,27.8624508736216,31.7356738092376,27.9248164329832,28.1137282820163,38.1156280041295,19.2765648432573,48.813235107903
"ID2",80.7427142184493,85.9179587871526,88.2424090333237,131.256752477045,103.0043500918,106.468093241935,93.0724198958629,87.2542529966745,86.2150521835252,108.345882078949,108.505246469681,102.81920160281,93.6629691263861,61.9935658242651,79.4467131792989,57.9463713361315
"RPS6KA6",24.9778688614206,24.2654177456464,27.9641024990759,27.058826594547,25.8318378849253,27.3930730003009,27.2271297788446,28.6676833489612,31.6955267135017,27.8069526920419,26.5298041272219,27.591063008959,28.3689483430955,26.3471724437545,21.694608372234,26.7972112228064
"ATP11C",45.3751857589457,47.1027027195033,42.216499270338,36.2342693681975,38.0463279719125,40.768849743597,38.5043807815092,39.7346251357108,39.7557539188222,43.5980567484595,44.6058668732241,47.2817546542727,38.5491009999016,40.3623803958953,35.4601993383744,41.7947759981878
"TNFRSF11B",29.8964248705286,36.2469762263374,36.3422997622498,28.8474432029607,31.8104268153302,34.8465116843347,32.9716670577279,34.1751347965434,33.3977599086576,29.6981908740032,30.2812921183656,26.7484363562973,34.3132659777479,40.3479806846316,24.9683018377867,36.0752417824875
"IL15",33.6449231707901,37.5136973557255,31.1391207108568,32.4370223986477,31.3182993470873,34.0206628618709,31.3109580688732,34.5552128400068,34.3133405442715,40.1924398250736,32.8633175417311,34.190310713551,37.6297587684962,39.172169150385,37.3500245303718,38.3809864500422
